Username;Location;Nb_comments;Nb_likes;Note;Date_publication;Title;Date_experience
sydneywanda;sydney;307;211;40;04/2018;awesome;04/2018
04sunshine;melbourne, floride;61;80;50;04/2018;behold, a wonder of god;04/2018
egslade;portsmouth, new hampshire;97;102;50;04/2018;a grand canyon side trip from vegas;03/2018
2walkonh2o;milwaukee, wisconsin;128;50;50;04/2018;tips for grand canyon;04/2018
luckyno39;madeira, ohio;918;218;50;04/2018;natural beauty;03/2018
paul j;middleburg heights, ohio;166;51;50;04/2018;awesome;04/2018
killianpeggy23;girard, ohio;1;1;50;04/2018;grand canyon destination tours;04/2018
geoff m;orangeville, canada;106;109;50;04/2018;must see;04/2018
b8639wonataliek;londres, royaume uni;33;16;50;04/2018;there are no words   simply breathtaking;04/2018
miscongenial;longview, texas;60;15;50;04/2018;america the beautiful;03/2018
marialyce;seattle, etat de washington;12;3;50;04/2018;maverick airlines grand canyon tour;04/2018
618shirley;halifax, canada;2;0;50;04/2018;grand canyon   south rim;04/2018
yupayo;san antonio, texas;13;17;50;04/2018;great place;04/2018
curtez151;santiago, chili;1305;830;50;04/2018;beautiful;04/2018
nicolediane;atlanta, georgie;659;332;50;04/2018;an awesome sight;04/2018
q8013yxdavidm;paisley, royaume uni;3;0;50;04/2018;out this world;04/2018
tigermancanada;calgary, canada;51;74;50;04/2018;breath taking;04/2018
amvtx92;mequon, wisconsin;79;78;50;04/2018;amazing natural wonder;04/2018
john e;mason, oh;20;2;50;04/2018;awesome;04/2018
seattlelora;seattle, etat de washington;103;50;50;04/2018;the grand canyon;04/2018
danielaabre;plantation, floride;24;8;50;04/2018;once in a life time.;01/2018
lindai677;fergus falls, minnesota;40;5;50;04/2018;awesome view;04/2018
sgtfrankchill;round hill, virginie;104;31;50;04/2018;magnificence;03/2018
adventurealwaysaa;vernon, canada;133;33;50;04/2018;pictures don t do this justice;03/2018
jaimelovebug;north carolina;262;51;50;04/2018;bucket list for all to see;04/2018
martha200;toronto, canada;114;81;40;04/2018;want to point out public health risk;04/2018
gary i;norwalk, united states;135;22;50;04/2018;it is definitely grand;04/2018
nomari2015;atlanta, georgie;162;78;50;04/2018;hello, beautiful;04/2018
michaelvu6718ou;long beach, californie;79;80;50;04/2018;quite spectacular;04/2018
sarahbd8173iw;montrose, colorado;40;12;50;04/2018;do it you won t regret it;04/2018
d9206fgpatrickr;santa clarita, californie;22;3;50;04/2018;grand canyon south rim vacation visit.;04/2018
princess279;east brunswick, new jersey;342;219;50;04/2018;one of the seven natural wonders of the world it is;04/2018
tcmimi;new york, etat de new york;35;53;50;04/2018;great time;04/2018
trabo50;sheffield, royaume uni;27;51;50;04/2018;grand canyon;04/2018
sruj;folsom, californie;71;27;50;04/2018;just like the name , it is grand;04/2018
pjcharles;atlanta, georgie;714;300;50;04/2018;great place to visit;04/2018
swanny70;saint paul, minnesota;66;57;50;04/2018;breathtaking;04/2018
kevinlaslie;layton, utah;150;94;50;04/2018;views, views and more views;04/2018
rkomartin;summit, new jersey;4;0;50;04/2018;god s masterpiece;03/2018
ajcdenver1;centennial, colorado;3;2;50;04/2018;breath taking;03/2018
reg r;regina, canada;335;91;50;04/2018;great afternoon;04/2018
kevin b;belleville, canada;88;20;50;04/2018;breathtaking veiws;03/2018
eisenberg;newyork;41;23;50;04/2018;got to agree;04/2018
tori r;tennessee;16;6;50;04/2018;beautiful bucket list destination;03/2018
chuelchie;adelaide, australie;15;6;50;04/2018;unbelievable;03/2018
lilly_j1999;ontario, canada;12;31;50;04/2018;breath taking nature wonders;03/2018
fudgie1;london;152;75;30;04/2018;spectacular  but poor organisation of free buses;04/2018
collin96;madison, wisconsin;42;28;50;04/2018;breathtaking;03/2018
wfamilymemories;minneapolis, minnesota;22;9;50;04/2018;bucket list trip of a lifetime;04/2018
xxxjmkxxx;dublin, irlande;118;101;50;04/2018;to all americans or kids everywhere.....this is when you use the word awesome;03/2018
skellic;ann arbor, michigan;13;13;30;04/2018;read this before you visit the south rim when it s busy;03/2018
annapb8310hl;brooklyn, etat de new york;108;211;40;04/2018;beautiful, but don t drive too far if doing as a day trip;04/2018
aandm3;wisconsin;197;60;50;04/2018;stunning;03/2018
ricmoo;stow, ohio, usa;9;9;50;04/2018;beautiful trip for the family;03/2018
brandyr216;portland, oregon, united states;22;4;50;04/2018;great time of year to visit;03/2018
mnratch;cranbrook, canada;96;19;50;04/2018;a wonder of the world;03/2018
terry w;mccordsville, indiana;84;14;50;04/2018;must see for everyone;03/2018
176catherinef;florence, new jersey;64;20;50;04/2018;breathtaking views and unbelievable experience;04/2018
gayleen p;winnipeg, canada;51;38;50;04/2018;spectacular view of nature;03/2018
chiallasiatravel;hÃ´ chi minh ville, vietnam;183;70;50;04/2018;amazing view from the south rim;03/2018
z9465xhjoshc;peoria, illinois;45;22;50;04/2018;grand canyon drive;03/2018
ark978;colorado springs, colorado;62;25;50;04/2018;breathtaking;03/2018
dctravelerla;washington, district de columbia;87;42;50;04/2018;excellent;03/2018
cerlnc;bonner springs, kansas;24;13;50;04/2018;what words magnificent. awe inspiring. simply amazing.;03/2018
becky m;saint louis, missouri;39;14;50;03/2018;awe inspiring;03/2018
bhakes;regina, canada;503;203;40;03/2018;amazing;01/2018
kimberlee s;charlotte, north carolina, united states;48;22;50;03/2018;excellent sunrise1;02/2018
sancagrey_1993;pretoria, afrique du sud;21;5;50;03/2018;best day ever;03/2018
lthomas1301;flossmoor, illinois;377;163;50;03/2018;one of the seven wonders;03/2018
atb chi;chichester, royaume uni;100;30;50;03/2018;amazing views;03/2018
ret48;colorado springs, colorado;144;103;50;03/2018;arrive before 9:00 am;03/2018
chiefilliniwek10;san antonio, texas;30;37;50;03/2018;majestic;03/2018
vinu235;houston, texas;53;59;50;03/2018;best of the geological wonders;03/2018
fairgirl59;imperial beach, californie;226;93;50;03/2018;wonderful trails and views;03/2018
jheinz2929;gladwin, michigan;6;3;50;03/2018;must see;03/2018
braelyn c;missouri;33;2;40;03/2018;beautiful but be prepared to wait;03/2018
harry m;tigard, oregon;1037;245;50;03/2018;pretty spectacular;02/2018
explorer238;los angeles, californie;110;93;50;03/2018;well worth the trip;03/2018
916katy;fort smith, arkansas;258;127;40;03/2018;get a map;03/2018
ejfisch;klamath falls, oregon;63;35;50;03/2018;amazing;03/2018
strandurlaub;fort smith, arkansas;117;69;50;03/2018;so so beautiful didn t wanna leave.;03/2018
dave22362;mackay, australie;315;85;50;03/2018;pretty hard to beat;03/2018
trag51;courtenay, canada;100;24;50;03/2018;jaw dropping.;03/2018
990brentk;alpharetta, georgie;40;15;50;03/2018;a must see;03/2018
p8880jjkellyd;south barrington, illinois;37;11;50;03/2018;breathtaking but you must hike into canyon;03/2018
richiel747;richmond, canada;303;119;50;03/2018;what an experience;03/2018
tfh1978;mendota heights, minnesota;127;55;50;03/2018;an amazing display of nature;03/2018
tandmgroup;corpus christi, texas;189;67;50;03/2018;first grand canyon visit;03/2018
longleggedlovely1;cookeville, tennessee;80;26;50;03/2018;beautiful experience;03/2018
tread_morr;russellville, arkansas;338;111;50;03/2018;amazing a must see;03/2018
karen c;new florence, missouri;73;19;50;03/2018;must see national wonder;03/2018
cjhill95;woodbridge, virginie;77;13;50;03/2018;wow...just wow;03/2018
964john;collierville, tennessee;167;88;50;03/2018;lot of road work going on;03/2018
ccdudek;muncy, pennsylvanie;60;15;50;03/2018;use the shuttle;03/2018
kathryn b;lutz, floride;398;147;50;03/2018;the natural wonder;03/2018
rickc624;fort st. john, canada;22;11;50;03/2018;fantastic views   people who don t dispose of their garbage properly are pigs. you know who you are.;03/2018
tempusfugit2015;roslyn, etat de new york;288;127;50;03/2018;vacation;03/2018
asiahand1;floride;382;92;50;03/2018;should be on everyone s bucket list;03/2018
oceanus_x;londres, royaume uni;104;69;50;03/2018;stunning;03/2018
mariann m;fort worth, texas;5;2;50;03/2018;absolutely fantastic;03/2018
terri501;woodland, californie;27;48;50;03/2018;awesome;03/2018
264jodyr;valders, wisconsin;192;94;50;03/2018;beautiful;03/2018
mojoc332;lakewood, californie;61;35;50;03/2018;awe inspiring definitely a bucket list item to check;03/2018
pob390;liverpool, royaume uni;30;39;50;03/2018;just wow;02/2018
sdoris1950;skaneateles, etat de new york;17;4;50;03/2018;bright angel lodge;03/2018
nicolebm3014ff;kansas city, missouri;34;28;10;03/2018;disappointed;03/2018
leaving_samsara;hampton, virginie;88;15;50;03/2018;wonderous;03/2018
liketoeatcincinnati;cincinnati, ohio;2083;648;50;03/2018;most popular part of park;03/2018
lukedeleo;surprise, arizona;26;11;40;03/2018;beautiful..but scary with kids 3   5;01/2018
nhwaterfront;kingston, nh;87;46;50;03/2018;every american should go here at least once. amazing ;03/2018
kristi j;houston, texas;124;88;50;03/2018;south rim   visit early;03/2018
andydjp;stotfold, royaume uni;524;300;50;03/2018;stunningly spectacular;03/2018
funtraveler2014;mansfield, texas;660;244;50;03/2018;amazing experience;03/2018
acm594l;chattanooga, tennessee;21;0;50;03/2018;first time there;03/2018
floridapoontappa;panama city beach, floride;127;27;50;03/2018;beautiful;03/2018
witriguy;wi;111;22;50;03/2018;a must;03/2018
wigsy;hamilton ontario canada;476;177;50;03/2018;unbelieveable;03/2018
roseleif;naperville, illinois;105;59;50;03/2018;once in a lifetime views;03/2018
moniquemusk;durban, afrique du sud;14;1;50;03/2018;breathtaking;02/2018
bellarosie2;west lawn, pennsylvanie;65;8;50;03/2018;spring break 18;03/2018
lincsblonde;epworth, royaume uni;43;19;50;03/2018;beautiful;03/2018
mikegr6920wu;metro minneapolis saint paul, minnesota;70;21;40;03/2018;beautiful... but hard to visit right now;03/2018
vincent a;redlands, californie;48;40;50;03/2018;awesome views;03/2018
lasv18;belfast, royaume uni;241;75;50;03/2018;beautiful;03/2018
jicak;danvers, massachusetts;11;3;50;03/2018;emails are spotty at best;03/2018
nonretired;athens, illinois;21;1;50;03/2018;absolutely amazing;03/2018
emilygray41;lexington, caroline du sud;37;5;50;03/2018;came here with my dad and sister and we had a blast;03/2018
elyse r;grandview heights, ohio;61;39;50;03/2018;paved trail;03/2018
barbie s;minneapolis, minnesota;158;30;50;03/2018;awe inspiring;03/2018
paboyinfl;ocala, floride;598;333;50;03/2018;breathtaking natural beauty in giant format;03/2018
liaandjp1;chandler, arizona;74;11;50;03/2018;beautiful sight;03/2018
heather d;irvine, californie;5;10;10;03/2018;beware of the forest rangers;03/2018
bramk91;batam, indonesie;114;78;50;03/2018;enthralling experiences;03/2018
341tiffanyh;cincinnati, ohio;21;7;50;03/2018;breathtaking;03/2018
shailm13;toronto, canada;14;18;50;03/2018;beautiful view  worth visiting;03/2018
tracyk731;bozeman, montana;28;10;50;03/2018;perfect hike  cedar ridge;03/2018
tk191919;krum, texas;121;39;50;03/2018;bad weather day;03/2018
jason b;atlanta;44;33;50;03/2018;awesome;03/2018
bigmitch036;chippewa falls, wisconsin;66;18;50;03/2018;center of the grand canyon experience;03/2018
107beckym;dardenne prairie, missouri;7;7;50;03/2018;took littles to see the grand canyon;03/2018
julanag925;charleston, caroline du sud;44;31;50;03/2018;beautiful views;02/2018
price52018;atascadero, californie;4;3;50;03/2018;wonderful views for every trail. easy access.;02/2018
lhk70;columbus, mississippi;318;103;50;03/2018;beautiful views;03/2018
stratisss;blue bell, pennsylvanie;45;11;50;03/2018;breathtaking views;02/2018
mexie08;sheboygan, wisconsin;5;1;50;03/2018;grand canyon day hike;03/2018
rajeshgaddam;hyderabad, inde;39;13;50;03/2018;truly amazing experience;01/2018
351prakashs;lake worth, floride;325;103;50;03/2018;one word.....amazing;03/2018
podie;sedona, arizona;289;204;50;03/2018;breathtaking;03/2018
matt chew76;des moines, iowa;61;18;50;03/2018;2 days of vacation bliss;03/2018
john m;trumbull, connecticut;205;41;50;03/2018;a national treasure;02/2018
traveldiva5;Ã®le d hawai, hawai;57;23;50;03/2018;travel diva;03/2018
lynn s;elgin, illinois;205;119;50;03/2018;second visit to the south rim;02/2018
mgtcho;calgary, canada;10;5;40;03/2018;great view, amazing with snow;02/2018
krish993;beyrie sur joyeuse, france;50;40;50;03/2018;awesome;02/2018
marting1984;bratislava, slovaquie;194;41;40;03/2018;awesome views;02/2018
empressrachael;payson, arizona;93;35;50;03/2018;breathtaking;03/2018
lindas286;columbus, ohio;811;246;50;03/2018;ahhhhhmazing;03/2018
hellmbeck;fishers, indiana;684;259;50;03/2018;sunset;02/2018
jim c;appleton, wisconsin;67;8;50;03/2018;what an amazing view;02/2018
desmondg968;cape town, afrique du sud;89;78;50;03/2018;most awesome sight in the world;02/2018
becky b;ridgeland, wisconsin;46;16;50;03/2018;wow.;02/2018
352bobs;lake wales, floride;1172;300;40;03/2018;amazing ;03/2018
pooja t;boynton beach, floride;41;70;50;03/2018;memories for lifetime;03/2018
rwine54;conover, caroline du nord;56;17;50;03/2018;great views;02/2018
iggies64;kuala lumpur, malaisie;135;59;50;03/2018;one for the bucket list;01/2018
eileen h;killaloe, canada;17;9;50;03/2018;grand canyon is amazing place;02/2018
hans m;niles, illinois;165;40;50;03/2018;one of the 7 wonders of the world;02/2018
katelyn m;prairie village, kansas;88;37;50;03/2018;not to be missed;02/2018
chevyjlewis;saint louis, missouri;116;69;50;03/2018;breathtaking;02/2018
kabbang;sturbridge, massachusetts;250;62;50;03/2018;amazing;01/2018
jermil;ann arbor, michigan;203;117;50;03/2018;everyone has to see this;03/2018
rosemary w;seattle, etat de washington;737;312;50;03/2018;grand views;02/2018
carol k;allendale, michigan;177;81;40;03/2018;fun day;02/2018
karihoneycutt;tennessee;67;72;50;02/2018;beautiful place;02/2018
arianne907;phoenix, arizona;35;11;50;02/2018;natural wonder of the world;02/2018
989emmettm;scottsdale, arizona;245;83;50;02/2018;spectacular;02/2018
michael h;spanish fork, utah;44;12;50;02/2018;a true wonder of the world;01/2018
brad k;bayville, new jersey;77;22;50;02/2018;breath taking;02/2018
erinnball;denver, colorado;128;60;50;02/2018;grand indeed;02/2018
midwestemptynester;amarillo, texas;186;95;50;02/2018;the free movie in the visitor s center is very good;02/2018
h k;new york, etat de new york;52;16;50;02/2018;great views;02/2018
ninza1974;helsinki, finlande;106;56;50;02/2018;never see anything like this;01/2018
nanhbh;naperville, illinois;54;33;50;02/2018;most beautiful place i ve visited;02/2018
laura c;pensacola, floride;98;61;50;02/2018;get up early to see the sunrise on the south rim   sooooo worth it;02/2018
annod220;philadelphie, pennsylvanie;116;82;50;02/2018;america the beautiful;02/2018
nancy s;tallahassee, florida, united states;168;77;50;02/2018;god s creation is magnificent;02/2018
wynhaven59;new york, etat de new york;4;2;50;02/2018;south rim;02/2018
cwillini;new lenox, illinois;487;152;50;02/2018;great place to visit;01/2018
620kathleenl;poland, ohio;20;8;50;02/2018;magnificent;02/2018
cheltenhampaul;cheltenhampaul;111;82;50;02/2018;wonderful;01/2018
dw914;mchenry, illinois;40;11;50;02/2018;a true wonder of the world;02/2018
wendybv2256ab;rogers, minnesota;341;63;50;02/2018;bucket list must;02/2018
chitdi;chicago;265;114;50;02/2018;excellence with options;02/2018
isa francis;montreal, canada;954;455;30;02/2018;inclement weather prevents enjoyment;02/2018
mary c;northville, michigan;54;32;50;02/2018;everyone should see this;02/2018
travelpanda99;los angeles, californie;157;31;50;02/2018;amazing views;02/2018
trvldog;surprise, arizona;288;175;50;02/2018;amazing;02/2018
darleen2;nouvelle orleans, louisiane;7;2;50;02/2018;beautiful;02/2018
cisco289;darlington, caroline du sud;802;298;50;02/2018;got to see it;02/2018
kdawg282;doylestown, pennsylvanie;609;320;50;02/2018;breathtaking;02/2018
jswflights;houston, texas;454;73;50;02/2018;awe inspiring;02/2018
evargsum;dodworth, royaume uni;159;101;50;02/2018;south rim visit;02/2018
vernongal2012;vernon, canada;55;51;50;02/2018;one of the world wonders;02/2018
rapuncela;cauquenes, chili;43;14;50;02/2018;breathtaking... amazing;02/2018
john g;newtown, pennsylvanie;72;25;50;02/2018;quite humbling;02/2018
catherine b;marshall, united states;37;7;50;02/2018;south rim;02/2018
laurenea91;chadds ford, pennsylvanie;261;59;50;02/2018;spectacular views;02/2018
kaimukigirl24;columbia, maryland;100;101;50;02/2018;snowfall added mystery and beauty to a wonderful place.;02/2018
melmanprohero;singapour, singapour;158;113;50;02/2018;grandest of all;02/2018
paul4ejjr;madison, wisconsin;320;152;50;02/2018;one of the world s most amazing sights;01/2018
elib_travels;israel;222;172;40;02/2018;great to see of fseason;01/2018
hazman54;huntington beach, californie;22;16;50;02/2018;gotta see it at least once;02/2018
renee r;nashville, tennessee;24;12;50;02/2018;amazing;02/2018
tate n;shepherd, united states;12;4;50;02/2018;worth it;02/2018
riag190;calgary, canada;13;10;50;02/2018;grand canyon;01/2018
nancy1461;hagersville, canada;34;17;50;02/2018;so beautiful;01/2018
jrt4justice;sunnyvale, californie;34;23;50;02/2018;speechless ...words cannot describe the experience;02/2018
megbou;rishikesh, inde;134;72;50;02/2018;way better than i imagined;01/2018
nialm;londres, royaume uni;99;115;50;02/2018;one of the most beautiful places on earth;02/2018
tn_dsc;tennessee;221;49;50;02/2018;nice park, great view;02/2018
cccantwell400;ottawa, canada;48;15;50;02/2018;sensational;02/2018
deepdeba;phoenix, arizona;30;10;50;02/2018;grand canyon national park;02/2018
17kag;edmonton, canada;1169;336;50;02/2018;this canyon is grand;01/2018
judysigns;the villages, floride;36;10;50;02/2018;breathtaking;01/2018
tami d;penticton, canada;10;6;50;02/2018;sunrise with a view;02/2018
torries180;winter garden, floride;38;22;50;02/2018;grand canyon;02/2018
geraldh463;fox island;355;98;50;02/2018;easy drive from i40;02/2018
daggertravel;paradise valley, arizona;300;89;50;02/2018;of course, the grand canyon is one of the greatest natural wonders of the world;02/2018
nancy m;alberta, canada;150;130;50;02/2018;many advantages to visiting in january;01/2018
ewright2013;san diego, californie;155;100;50;02/2018;spectacular;02/2018
ken c;indianola, iowa;84;18;50;02/2018;beautiful views;02/2018
70meganf;columbus, ohio;71;14;50;02/2018;tough hike but worth it â€” skelton point;02/2018
jarvisbrewster;virginie;31;16;50;01/2018;pictures simply do not do it justice;01/2018
maite c;buenos aires, argentine;92;54;50;01/2018;mesmerizing;01/2018
vikjassam;poole, royaume uni;51;25;50;01/2018;excellent;01/2018
700dough;fremont, nebraska;82;18;50;01/2018;fantastic;01/2018
rhondal489;imperial, missouri;23;11;50;01/2018;bucket list;01/2018
lindasun;massachusett;104;53;50;01/2018;pictures don t do it any justice at all;01/2018
michael c;austell, georgie;13;4;40;01/2018;frist time to grand canyon;01/2018
barbs1083;stratford, canada;3;2;50;01/2018;amazing;01/2018
april s;newfoundland;6;25;50;01/2018;wow;01/2018
russell h;melbourne, australie;89;24;50;01/2018;has to be on the bucket list;01/2018
jessicakh6818ul;rice lake, wisconsin;20;10;50;01/2018;wow;01/2018
bound4glory;fayetteville, arkansas;28;20;50;01/2018;brought tears to my eyes;01/2018
steve h;crosslake, minnesota;65;28;50;01/2018;amazing view;01/2018
jb21122013;easton, pennsylvanie;33;45;50;01/2018;breath taking;01/2018
swfamilytraveler;scottsdale, arizona;28;23;50;01/2018;loved visiting the south rim in january;01/2018
peter b;stockholm, suede;165;48;50;01/2018;astonishing sight, breathtaking views.;01/2018
pbm2010;newcastle, australie;144;79;50;01/2018;always amazing;01/2018
karen m;phoenix, arizona;446;187;50;01/2018;so beautiful;01/2018
r1200rtbiker;punta gorda, floride;4;4;50;01/2018;grand canyon, az;01/2018
sharon c;bonner springs, kansas;126;50;50;01/2018;no words;01/2018
380passingthru;peyton, colorado;38;10;50;01/2018;simply awesome;01/2018
marya720;carlock, illinois;97;33;50;01/2018;absolutely amazing;01/2018
sargslp;lancaster, pennsylvanie;13;7;50;01/2018;girls trip to canyon via train;01/2018
fossil1;milford, new jersey;215;90;50;01/2018;as always spectacular;01/2018
charylec;mesa, arizona;107;51;50;01/2018;a beautiful winter day;01/2018
becca_6737;woodland park, colorado;221;74;50;01/2018;breathtaking;01/2018
jerry o;amsterdam, pays bas;272;135;50;01/2018;marvelous views;01/2018
469kristiea;woodstock, georgie;132;94;50;01/2018;from hermit s rest to desert view, see it all on the south rim;01/2018
camoia;grasonville, maryland;5;6;50;01/2018;spectacular colors;01/2018
ana c;evansville, indiana;68;28;30;01/2018;beautiful;01/2018
l8552tpemilyl;michigan;9;6;50;01/2018;must visit;01/2018
fisherman5091;brisbane, australie;60;14;50;01/2018;revisited;01/2018
marciebca;palo alto, californie;87;29;50;01/2018;still amazing views;01/2018
jodie k;seattle, etat de washington;74;31;50;01/2018;pictures are beautiful, but nothing will prepare you for this.;01/2018
psublueox;c ville;125;25;50;01/2018;breath taking all i can say;01/2018
susieb383;caledon, canada;58;12;40;01/2018;nice trails;01/2018
aliciak138;whitehall, pennsylvanie;131;29;50;01/2018;pictures don t do it justice;01/2018
jbk2003;tampa, floride;36;38;40;01/2018;amazing views;01/2018
karl v;orlando, floride;5;15;40;01/2018;grand canyon, beautiful;01/2018
judyhl2797oa;lebanon, pennsylvanie;2;0;40;01/2018;quick trip;01/2018
alisa0821;phoenix, arizona;82;45;50;01/2018;fantastic;01/2018
debbie6c;bristow, oklahoma, united states;144;38;50;01/2018;spectacular;01/2018
kim h;brooklyn, iowa;21;4;50;01/2018;go early;01/2018
mauiwolf;las vegas, nevada;1033;529;50;01/2018;awesome;01/2018
alessandropm8714rq;rome, italie;9;20;50;06/2020;magnifico;06/2020
antonella b;province of monza and brianza, italie;446;731;50;03/2020;grande;08/2019
ciccioc349;cavriago, italie;24;36;50;02/2020;mozzafiato;07/2019
luigicx;fossano, italie;7;9;20;01/2020;non andate in inverno.;01/2020
marin_mrc;san giuliano milanese, italie;113;106;50;11/2019;visita obbligatoria;11/2019
sindy07;fabriano, italie;624;236;50;11/2019;non ci so puÃ² credere;11/2019
vacation533746;forli, italie;63;76;40;11/2019;...e due;09/2019
maeander210;chioggia, italie;217;82;50;11/2019;inimmaginabile;11/2019
giusri;vejano, italie;264;156;50;11/2019;emozioni forti, panorama mozzafiato da far scendere qualche lacrima...;09/2019
andrewwww84;rome, italie;46;58;50;10/2019;tour in elicottero;09/2019
865emanuell;milan, italie;310;2165;50;10/2019;panorama mozzafiato;10/2019
daniele1899;pistoia, italie;306;348;40;10/2019;la potenza della natura;08/2019
livio f;ceva, italie;200;129;50;10/2019;non ci sono parole;09/2019
giuls181989;rome, italie;144;90;50;10/2019;meraviglia di madre natura;11/2018
mary2987;verone, italie;169;151;50;10/2019;spettacolo a cielo aperto;08/2019
semprescomodo86;maranello, italie;244;168;50;10/2019;uno spettacolo assoluto;08/2019
dredd82;domodossola, italie;119;66;50;09/2019;wow;09/2019
maurizio b;italie;125;132;50;09/2019;emozione indescrivibile;09/2019
francesca a;ivrea, italie;257;117;50;09/2019;grand canyon non delude mai;09/2019
top_of_the_pops88;vigevano, italie;467;145;50;09/2019;a bocca aperta;08/2019
filippo t;rome, italie;253;110;50;09/2019;magnifico;08/2019
difotoediviaggi;cremona, italie;1297;307;50;09/2019;spettacolo indescrivibile;08/2019
odyssey39743121175;alessandria, italie;387;231;50;09/2019;meraviglia del mondo;08/2019
hallo734;ciampino, italie;1265;515;50;09/2019;non sembra reale;08/2019
silvia t;empoli;260;104;40;09/2019;bellissimo;08/2019
fefra73;milan, italie;64;98;50;09/2019;senza fiato;08/2019
arislupi;la spezia, italie;275;177;50;09/2019;grand canyon;09/2019
mickyaround;milan, italie;17;41;50;08/2019;scenografia;08/2019
lucarinaldini_travel;forli, italie;79;55;50;08/2019;uno spettacolo del genere si recensisce da solo;09/2018
alfioviaggiatore;lissone, italie;42;56;50;08/2019;meraviglia;08/2019
alessio3333;pavia, italie;236;159;50;08/2019;immensita...;08/2019
aletin;turi, italie;153;122;50;08/2019;immenso;07/2019
agostino_agostino;province of caserta, italie;207;307;50;08/2019;spettacolare;08/2019
alessandrosz8240iv;pise, italie;97;82;50;08/2019;senza parole;08/2019
51sarai;ascoli piceno, italie;98;82;50;08/2019;giorno tre, grand canyon (il momento piÃ¹ atteso).;08/2019
capitano de la penne;san benigno canavese, italie;330;157;50;08/2019;tour west coast statunitense;08/2019
sararoma76;sienne, italie;19;19;50;08/2019;un luogo incredibile;04/2019
maumony;luino, italie;50;79;50;08/2019;senza parole;08/2019
25sara;anguillara veneta, italie;163;133;50;07/2019;da pelle d oca;04/2019
fabrizio_e_famiglia;faenza, italie;528;204;40;07/2019;immenso;06/2019
danielezilio;polesella, italie;29;46;50;07/2019;da togliere il fiato;09/2018
paola a;cupramontana, italie;39;76;50;06/2019;la forza della natura;06/2019
andrea_g1979;parme, italie;123;75;50;06/2019;sua maesta;06/2019
de_ise01;province of monza and brianza, italie;84;258;50;06/2019;4 stagioni in un giorno solo;06/2019
samantajacopo;rome, italie;125;227;50;06/2019;ti lascia senza fiato;09/2018
ligiovano;niscemi, italie;321;174;50;06/2019;l immensita;05/2019
glolom;kelowna, canada;252;104;50;05/2019;la vastita del canyon...;04/2019
19andrea86;sant antioco, italie;261;86;40;04/2019;fantastico;04/2019
nazario l;udine, italie;4;5;50;02/2019;grand canyon;09/2018
giorgiobtravel;busto arsizio, italie;51;39;50;02/2019;fantastico ;01/2019
serialtraveller87;cagliari, italie;10;5;50;02/2019;grand canyon;04/2018
ferraridaniele;casorezzo, italie;513;225;50;02/2019;in elicottero;01/2019
willykimcool;bologne, italie;32;16;50;02/2019;da vedere almeno una volta nella vita.;09/2018
rigoni10;cattolica, italie;154;110;50;01/2019;suggestivo e dir poco;01/2019
soniatheainox;milan, italie;435;617;40;01/2019;bhe ... e maestoso;08/2018
stella81_13;radda in chianti, italie;78;15;50;01/2019;spettacolo â¤ï¸;01/2019
gianni14l;province of trieste, italie;195;347;50;01/2019;le rocce che raccontano la storia;12/2018
martinamrt;grosseto, italie;76;61;50;01/2019;la tempesta perfetta;08/2018
828marcor;a;66;71;50;01/2019;incredibili emozioni;05/2018
fpp973;scarperia e san piero, italie;187;95;50;01/2019;meraviglioso;01/2019
biglifu66;romano di lombardia, italie;119;96;50;12/2018;senza parole;06/2018
erdany;rome, italie;148;115;50;12/2018;uno spettacolo della natura;10/2018
bobmurgia;cagliari, italie;207;162;50;12/2018;gola profonda, che meraviglia;09/2018
gasgas811;ortona, italie;119;165;50;12/2018;imperdibile;12/2018
cinsii;pezzan, italie;24;6;50;12/2018;immenso;10/2018
andrewa122;cagliari, italie;536;341;50;12/2018;maestoso;11/2018
giovdacunzo;rome, italie;592;199;50;11/2018;maestoso;08/2018
andrew_mtt;ferrara, italie;31;33;50;11/2018;grand canyon;10/2018
the_introoder;paris, france;182;227;40;11/2018;grandioso, anche solo per una breve visita;10/2018
denisdenis58;correggio, italie;284;145;50;10/2018;magnifico;10/2018
antonio n;milan, italie;908;671;50;10/2018;immenso e spettacolare;08/2018
david968;fiumicino, italie;382;319;50;10/2018;spettacolare...;08/2018
nicoladorta;caserta, italie;46;28;40;10/2018;bello bello, ma...;10/2018
comangel82;brescia, italie;689;133;50;10/2018;south rim;08/2018
marco767676;savona, italie;51;17;50;10/2018;spettacolo unico;09/2018
pinaf985;naples, italie;66;52;50;09/2018;gran bel percorso;08/2018
wolf1_1968;poggibonsi, italie;342;173;50;09/2018;niente di simile al mondo;08/2018
matteo c;milan, italie;137;18;50;09/2018;semplicemente maestoso;08/2018
tittylla;turin, italie;527;422;50;09/2018;grand canyon..maestoso;08/2018
tone7109;busto arsizio, italie;264;55;50;09/2018;non ci sono parole;08/2018
giorgiog522;turin, italie;296;156;50;09/2018;bellezza naturale;09/2018
p5622fbgiuseppep;cattolica, italie;10;6;40;09/2018;troppo isolato;09/2018
lbr79;bergame, italie;196;174;50;09/2018;meraviglia;09/2018
72francescac;milan, italie;188;92;50;09/2018;fantastico;08/2018
luca6472;vicenza, italie;128;55;50;09/2018;indescrivibile;08/2018
